95.56,81.29,72.934,721.43,802.29,312.17
95.313,78.672,73.203,707.03,786.72,324.23
103.28,83.32,71.836,414.06,400,963.2
97.336,78.656,68.976,744.53,790.38,310.75
95.709,81.944,69.476,752.37,815.42,298.31
104.84,80.586,83.867,1000,400,2065.2
110,100,65,700,700,4109.6
97.491,79.03,68.905,675.5,748.65,313.66
98.356,81.029,68.656,736.02,757.38,329.2
86.592,79.01,98.181,999.73,560.44,1555.8
95.156,77.578,73.75,753.91,791.41,322.19
104.38,84.688,93.438,641.41,400,729.22
98.125,80.039,78.945,793.75,737.5,371.87
70,100,30,1000,1000,10141
106.85,92.093,85.868,757.55,815.44,1937
70,30,79.283,1000,1000,12565
90,39.023,73.75,414.06,402.34,5650.4
104.6,65.177,61.03,792.09,682.95,1744.5
89.688,100,91.25,737.5,796.09,592.02
97.656,83.047,84.141,617.97,421.09,1204.4
70,65,30,700,1000,9184.3
106.25,73.75,90.703,566.41,400,667.51
94.535,79.922,68.445,705.77,797.37,345.69
95.469,84.141,78.125,709.38,873.44,722.4
91.178,77.767,88.591,992.36,856.13,404.22
110,100,100,700,400,547.92
90,65,65,700,700,1070.4
90.781,85.508,83.867,657.81,400,1958.6
105.16,45.586,30,1000,1000,9099.1
91.426,100,93.54,1000,1000,588.32
101.09,84.414,88.516,594.53,477.34,670.96
90.957,86.26,82.944,605.96,713.48,811.52
99.125,71.781,63.469,780.63,820,1134.7
101.18,98.34,92.427,759.6,829.91,1078.7
110,60.256,100,1000,1000,7944.9
94.941,82.662,75.135,722.15,807.59,327.01
98.594,86.875,74.844,770.31,758.59,393.81
99.64,76.316,71.134,758.17,793.78,541.27
94.844,99.453,89.609,723.44,803.13,399.79
70,35.2,88.622,400,1000,12160
110,65,100,400,400,600.35
83.422,88.566,75.921,858.42,935.67,919.87
90,100,30,400,400,4926.7
70,98.713,43.308,400.02,400,4801.7
94.268,81.718,73.289,723.14,814.07,332.99
95,92.07,68.555,803.13,845.31,1344.6
99.868,68.925,67.638,795.62,832.31,1301.9
94.997,80.766,76.906,779.87,799.89,330.75
94.844,76.177,71.836,756.25,789.06,319.38
94.063,100,100,819.53,744.53,435.14
94.529,83.289,69.569,746.92,778.5,352.68
101,45.278,30,1000,1000,8891
90,100,30,400,400,4926.7
96.875,100,91.25,775,721.09,401.84
101.09,84.414,88.516,594.53,535.94,502.81
103.1,93.981,89.075,758.45,824.07,1225
94.378,82.383,71.713,733.21,799,328.22
90,65,30,400,1000,7248.6
108.13,75.664,90.156,414.06,402.34,652.94
70,30,30,400,1000,11755
83.63,86.412,75.949,849.13,918.76,963.97
107.97,100,31.914,847.66,725.78,8420.8
96.25,76.758,72.109,810.16,615.63,557.04
70,100,30,1000,1000,10141
70,65,100,400,400,4619.1
95,76.484,73.203,751.56,739.84,382.55
94.219,90.703,82.5,728.13,784.38,380.64
96.078,87.595,66.525,699.9,760.7,680.02
102.97,84.414,100,782.03,400,764.35
105.16,45.586,30,1000,1000,9099.1
96.956,78.346,69.256,776.67,717.54,325.73
94.512,83.115,64.521,663.09,726.95,546.3
86.866,85.612,85.753,774.77,756.25,954.99
97.767,76.999,68.748,753.23,797.52,333.58
95.293,89.268,80.415,752.15,857.03,385.08
73.457,30,54.507,851.17,1000,12195
105.63,94.805,100,995.31,430.47,1558.9
98.125,74.023,73.477,782.03,681.25,345.04
94.258,81.714,73.306,723.14,813.96,333.24
99.781,77.712,72.428,725.04,755,455.3
96.681,84.522,77.387,673.56,798.86,700.26
95.156,80.859,72.93,753.91,791.41,323.96
110,65,100,1000,400,1271.4
94.844,100,100,798.44,718.75,429.06
95.625,77.852,73.75,751.56,780.27,318.15
110,84.928,52.292,998.89,985.01,6823.2
95.469,84.141,78.125,709.38,873.44,722.4
86.254,79.038,99.588,995.42,551.03,1638.2
94.844,99.453,89.609,723.44,803.13,399.79
84.735,85.405,75.402,861.7,921.07,791.65
96.079,92.754,68.704,744.87,771.41,1011.9
102.34,44.492,32.734,995.31,1000,7955.7
106.38,87.759,79.774,400,400,754.7
110,65,65,400,700,6593
93.277,73.928,76.133,786.68,796.89,352.42
91.426,100,93.54,1000,1000,588.32
94.877,85.374,64.631,778.51,731.26,1520.2
110,100,100,400,714.85,4702
90,100,65,700,400,2096.7
97.807,78.301,77.921,791.77,831.43,853.98
70,100,65,1000,400,4387.8
75,100,100,1000,1000,1359.7
100,92.07,82.773,784.08,742.19,580.65
70,100,100,1000,1000,1984.7
94.759,82.812,72.401,739.71,789.29,324.73
90.776,100,88.883,761.05,937.96,455.8
93.576,83.803,72.869,722.27,797.7,725.44
94.219,81.953,77.305,735.16,812.5,343.75
89.688,100,65,400,775,3198.8
90,100,73.75,700,700,935.21
110,65,100,1000,1000,7368.5
110,30,65,700,700,10850
70,65,30,700,1000,9184.3
95.625,81.68,72.93,685.94,793.75,322.91
94.759,82.812,72.401,739.71,789.29,324.73
84.082,92.891,86.021,657.23,579.3,2012.8
91.328,79.207,90.65,992.06,851.4,414.62
91.938,77.63,71.394,812.1,854.21,348.95
94.308,81.81,73.203,777.99,795.95,340.93
110,100,100,1000,400,2350.4
95.625,77.852,73.75,749.22,779.69,316.42
70,100,65,1000,400,4387.8
110,30,65,700,700,10850
94.688,91.25,86.875,739.84,821.88,389.88
97.314,100,30,1000,400,7831.4
110,71.836,100,700,700,3252.6
86.758,30.231,51.875,1000,700,10383
98.281,78.398,70.469,763.28,791.41,377.84
105.16,34.58,30,1000,1000,7059.9
101.09,84.414,88.516,594.53,477.34,670.96
90,100,100,700,700,799.92
95,80.039,73.203,753.91,753.91,354.87
110,100,65,700,400,2723
97.314,100,30,1000,400,7831.4
96.948,77.395,78.687,745.38,583.67,600.52
105.63,94.805,100,995.31,430.47,1558.9
101.56,92.891,100,526.56,432.81,834.34
90.776,100,88.883,761.05,937.96,455.8
97.74,83.477,74.621,744.39,773.08,358.05
102.97,100,100,700,725.78,932.78
107.97,100,31.641,847.66,763.28,8816.4
110,30,30,400,1000,12075
94.877,85.374,64.631,778.51,731.26,1520.2
94.284,81.82,73.047,724.68,811.77,334.4
90,65,65,700,700,1070.4
70,64.829,100,1000,400,4330.8
96.719,78.125,78.672,782.03,599.22,560
110,60.211,100,1000,1000,8240.9
96.567,82.233,73.313,764.86,807.32,337.87
96.25,76.758,72.109,810.16,615.63,557.04
95.625,80.586,73.75,753.91,800.78,317.62
97.341,79.989,74.122,744.78,751.14,333.3
110,100,30,700,1000,9048.7
94.375,82.5,71.836,732.81,798.44,328.48
110,30,75.186,400,911.23,12370
90,100,100,700,1000,1860
93.75,83.594,76.211,721.09,826.56,339.46
70,100,65,400,1000,4849.2
97.807,78.301,77.921,791.77,831.43,853.98
84.861,90.868,77.33,876.69,912.55,769.95
107.97,100,31.641,847.66,763.28,8816.4
95.625,80.586,73.75,753.91,800.78,317.62
110,100,65,400,700,4584
95.649,81.935,75.27,765.62,812.62,334.51
92.891,81.68,72.622,742.19,803.13,384.78
95.313,77.852,73.203,758.59,784.38,320.32
95.57,77.037,67.741,723.2,744.9,356
107.12,79.12,50.784,866.9,494.01,4440.5
95,80.039,75.015,771.48,753.91,350.48
110,65,30,400,700,6393.8
104.77,91.99,87.925,756.77,816.93,1700.2
85.714,79.938,100,989.55,551.33,1746.5
96.094,79.492,74.57,737.5,775,324.6
90,65,65,700,400,2118
96.888,74.283,64.653,727.99,779.56,1346.1
96.719,83.594,79.492,789.06,782.03,363.63
90.258,83.808,90.154,1000,850.24,440.91
109.97,75.673,30.513,987.99,400,7997.4
90.781,81.358,83.211,761.12,760.38,612.74
96.284,81.184,73.515,763.26,816.03,334.54
95.938,88.789,97.539,711.72,400,1376.9
89.144,80.524,86.68,769.89,761.76,760.72
96.819,79.455,76.026,764.64,782.73,344.95
95.909,78.784,72.865,702.69,777.11,325.75
95.313,77.578,73.75,749.22,779.69,327.21
90.502,81.965,88.443,999.84,868.92,412.26
76.094,84.961,45.039,842.97,957.81,6409.3
70,98.888,43.138,400,400,4803.5
110,60.211,100,1000,1000,8240.9
70,100,65,700,700,3382.8
95.156,80.039,74.023,755.08,782.03,327.44
95.469,78.125,74.023,760.94,775,320.79
94.721,81.032,73.69,748.89,784.69,344.5
110,100,65,700,700,4109.6
87.599,78.788,87.268,781.01,917.91,1619.6
93.977,80.527,83.387,761.12,760.38,387.43
95.104,75.162,67.596,757.34,791,303.03
95.08,75.615,74.491,783.71,735.41,365.89
110,71.836,100,700,700,3252.6
95,92.07,68.555,803.13,845.31,1344.6
90.664,100,95.215,590.14,1000,2861.4
95.737,31.87,84.863,603.05,964.68,11576
95.245,80.357,68.541,786.43,772.65,666.49
71.734,37.894,96.644,684.9,449.79,7379.5
94.375,82.5,71.836,732.81,798.44,328.48
70,100,30,400,1000,8022.6
84.082,92.891,86.021,657.23,579.3,2012.8
90,82.5,82.5,700,850,509.28
110,30,62.285,1000,1000,12191
93.746,82.725,74.433,753.89,812.49,353.13
94.688,91.25,86.875,739.84,821.88,389.88
94.267,81.718,73.289,723.13,814.08,332.99
98.125,82.227,75.938,760.94,742.19,362.78
94.844,78.945,74.023,756.25,789.06,324.52
110,30,100,700,700,11162
96.237,87.542,73.611,752.64,833.63,359.53
95.454,80.747,74.4,724.18,783.46,328.36
76.094,84.961,45.039,842.97,957.81,6409.3
110,30,30,1000,1000,10954
94.375,80.039,73.75,760.94,800.78,325.47
101.56,92.891,100,526.56,432.81,834.34
96.375,71.453,76.867,679.84,852.58,2794.5
110,65,100,1000,700,3379.5
92.969,80.859,71.836,721.09,791.41,422.47
110,100,100,400,400,588.37
92.976,83.159,70.83,718.17,772.72,458.9
94.761,82.573,70.577,713.27,788.02,323.26
70,100,65,700,400,4486.9
102.97,30,75.527,1000,784.96,11206
95.235,77.525,73.349,699.91,681.22,491.76
89.863,100,82.773,730.47,850,498.41
97.419,97.813,96.855,594.82,1000,3882.8
94.929,81.871,64.531,756.43,845.44,604.84
98.125,74.023,73.477,782.03,681.25,345.04
95.938,88.789,97.539,702.34,400,1382.5
92.969,81.816,71.084,749.8,815.72,370.93
107.64,99.094,88.697,753.48,788.17,1662.6
82.566,86.154,57.182,706.31,990.99,2391.3
93.906,81.133,74.844,721.09,840.63,333.59
108.91,80.039,98.906,596.88,617.97,1151.6
102.34,44.492,32.734,995.31,1000,7955.7
86.866,85.612,85.753,774,747.15,1008.4
91.829,30,30,400,942.1,11071
89.844,100,100,669.53,615.63,1125.7
110,65,65,400,400,653.59
98.75,73.75,75.938,782.03,739.84,373.3
72.031,100,91.25,737.5,796.09,2574.5
97.411,78.368,68.936,746.04,791.63,316.77
94.375,80.039,74.57,737.5,793.75,336.25
84.832,90.869,76.613,858.64,912.53,850.11
97.544,48.518,69.584,645.32,527.29,3313.5
97.267,77.463,71.328,737.24,769.35,315.34
101.6,70.825,90.27,886.61,823.82,3072.8
96.765,80.299,69.955,750.58,793.84,316.63
104.63,81.577,73.853,400.88,400,876.39
93.776,75.449,71.304,768.61,837.87,305.97
105.47,72.93,99.453,650.78,400,665.65
94.219,91.25,100,779.69,700,451.22
97.697,82.73,72.791,704.16,775.03,1380
70,99.343,43.403,400.12,400.01,4800.4
93.351,80.653,71.733,741.95,819.86,350.89
91.679,83.062,92.12,998.99,845.15,436.19
70,98.695,42.949,400,400,4805.7
110,65,100,400,400,600.35
93.965,86.602,75.843,721.88,812.59,351.26
94.531,89.131,98.94,671.88,400,1520.2
95.293,89.268,80.415,752.15,857.03,385.08
94.375,80.313,69.375,707.03,782.03,357.25
110,71.896,100,401.87,400,595.3
70.156,35.464,37.994,863.15,578.27,7654.3
93.33,36.422,34.055,536.39,729.23,7455.6
93.041,77.235,69.593,741.03,790.29,430.67
83.63,87.219,75.942,849.13,918.76,962.51
94.219,81.133,74.844,721.09,840.63,323.8
95.938,84.688,77.031,772.66,770.31,340.08
94.375,80.586,71.016,732.81,798.44,327.74
110,30,65,400,400,8304.2
101,45.278,30,1000,1000,8891
70.146,30.167,97.902,1000,1000,12555
99.531,73.477,92.07,414.06,400,1226.2
95.567,81.616,73.866,753.52,800.47,317.54
98.75,73.75,75.938,782.03,739.84,373.3
90.469,80.039,81.133,892.19,692.97,716.5
98.524,82.107,67.504,731.89,805.8,729.23
95.028,77.019,74.341,813.69,832.89,326.62
104.22,73.75,35.195,400,407.03,3130.5
90,100,65,700,700,1025.9
107.95,30,31.606,400,1000,11995
105.47,72.93,99.453,650.78,400,665.65
95.938,88.789,97.539,711.72,400,1376.9
95.938,86.67,80.586,769.14,750.39,696.53
95.347,70.356,72.211,755.67,806.19,1356
110,61.992,100,400,400,601.35
94.306,81.947,72.746,726.61,808.89,339.06
95.566,81.611,73.853,753.61,800.49,317.47
98.594,86.875,74.844,770.31,758.59,393.81
94.306,81.947,72.746,726.61,808.89,339.06
95.588,81.312,76.791,777.5,775.67,337.44
108.51,51.747,75.827,957.46,601.98,3445.7
110,65,100,700,700,4528.4
101.25,72.109,87.148,700,404.69,921.99
93.34,96.215,94.412,908.04,752.22,420.42
90.664,100,95.215,590.14,1000,2861.4
96.094,77.305,73.374,753.91,779.69,317.66
98.19,75.372,68.524,761.77,804.53,381.58
70,34.375,100,1000,744.53,10929
90.313,86.328,74.57,728.13,737.5,761.01
97.355,78.58,68.965,744.93,790.71,315.69
110,100,100,400,462.11,569.37
110,30,65,400,400,8304.2
100,82.5,100,700,850,2562.9
97.5,77.852,73.75,775,714.06,330.83
100,82.5,65,700,850,611.81
89.144,78.194,86.692,769.89,761.76,764.48
97.503,85.907,77.37,786.57,719.2,349.94
110,65,100,1000,1000,7368.5
92.651,76.713,70.298,800.51,794.85,411.46
95.488,81.611,73.848,753.61,800.49,317.09
95,83.32,73.477,707.03,793.75,324.79
110,61.992,100,400,400,601.35
95.156,85.234,79.219,730.47,821.88,357.38
85.537,83.736,76.659,856.89,926.28,705.78
95.313,89.336,80.313,751.56,857.03,382.13
90,100,73.75,414.06,402.34,2216.3
94.512,83.115,64.521,663.09,726.95,546.3
93.438,79.219,81.406,484.38,885.16,4980.3
96.681,84.522,77.387,673.56,798.86,700.26
89.258,87.866,86.469,1000,785.91,554.18
94.219,81.953,77.305,735.16,812.5,343.75
105.75,99.098,88.697,753.48,809.1,1508.5
101.05,79.026,77.266,765.41,400,945.52
94.531,91.25,76.758,1000,700,1455.6
94.932,82.281,74.946,759.78,880.12,1035.7
86.406,83.047,81.953,845.31,671.88,1306.3
72.031,100,91.25,737.5,796.09,2574.5
84.545,79.965,99.934,992.35,548.6,1872.3
90,30,65,700,700,10551
96.375,71.453,76.867,679.84,852.58,2794.5
110,70.708,30,1000,400,8333.3
94.529,83.289,69.569,746.92,778.5,352.68
70,65,30,700,400,7576.9
95.781,86.055,85.508,903.91,784.38,402.13
110,30,100,700,700,11162
83.391,79.994,99.244,997.78,541.95,2001.9
95.938,84.688,77.031,772.66,770.31,340.08
91.462,84.688,100,485.73,429.19,1820.4
95.625,81.68,75.391,753.91,800.78,327.57
90,30,65,700,700,10551
70,100,65,700,700,3382.8
98.516,90.908,93.301,799.9,730.76,444.35
83.596,78.724,98.319,999.79,531.59,2020.8
94.219,90.703,82.5,728.13,784.38,380.64
70,100,100,700,1000,2205.2
88.535,30,100,400,785.55,11488
110,81.822,52.754,1000,986.89,6512
90,30,30,400,400,6679.2
91.679,83.062,92.12,989.99,845.15,434.42
110,81.808,56.127,1000,950.75,5817.7
98.125,80.039,78.945,793.75,737.5,371.87
85.207,77.156,99.579,999.92,540.55,1822.9
70,30,100,400,400,9500.6
92.5,84.688,84.141,861.72,744.53,468.18
103.02,76.13,76.45,506.64,401.25,916.11
110,84.548,52.292,998.89,985.01,6823
90,65,100,400,400,2215.6
110,100,65,400,700,4584
104.22,73.75,35.195,400,407.03,3130.5
83.63,86.412,77.383,849.23,920.4,944.85
99.58,84.213,87.067,717.4,540.99,526.49
108.13,75.664,90.156,414.06,402.34,652.94
100,82.5,82.5,700,850,1813.9
98.587,85.99,40.468,442.45,640.78,2638.7
90,65,30,400,1000,7248.6
95.313,77.578,77.578,756.25,784.38,338.04
96.25,77.305,73.203,758.59,779.69,318.32
70,30,30,400,1000,11755
75.637,63.248,100,727.17,433.84,3581.6
70,65,65,700,400,4507.7
91.36,93.442,93.99,410.83,811.12,4234.6
97.561,78.065,77.462,713.99,766.75,350.86
102.97,84.414,100,782.03,400,764.35
97.205,78.454,64.793,746.64,782.21,630.67
94.272,81.746,73.223,723.56,813.45,334.13
91.538,81.818,90.805,989.68,853.03,416.68
95.865,73.959,77.164,747.28,774.7,331.9
110,79.71,58.319,1000,977.36,5930.9
95.469,81.133,76.211,735.16,690.63,422.83
88.12,83.599,93.463,781.22,768.75,778.07
94.063,83.32,74.844,732.81,835.94,326.81
102.81,91.25,77.031,760.94,871.09,1862.7
109.97,75.673,30.513,987.99,400,7997.4
95.469,81.133,73.75,735.16,793.75,317.69
95.625,77.031,72.109,723.44,767.97,331.1
110,81.832,56.127,1000,986.68,6235.6
94.219,91.25,100,779.69,700,451.22
90,39.023,73.75,414.06,402.34,5650.4
95.593,77.37,78.785,658.88,623.39,620.5
110,82.5,100,700,850,4282.6
98.125,77.852,75.938,760.94,742.19,358.63
95.593,77.37,78.774,658.11,623.19,621.65
90,100,65,700,1000,1392.1
101.78,92.275,90.259,829.2,400,843.15
94.284,81.82,73.047,724.68,811.77,334.4
90,100,100,700,1000,1860
90.742,87.524,84.038,607.13,643.16,1047.3
95.781,81.953,77.031,772.66,791.41,1381.1
94.844,100,100,798.44,718.75,429.06
96.25,80.039,76.211,765.63,789.06,338.7
90,65,30,700,400,6861.9
95.118,85.541,74.608,741.56,748.25,362.16
88.983,79.734,98.882,997.77,541.95,1373.2
105.72,89.961,89.075,755.37,824.61,2196.4
70,30,65,400,400,9273.4
101.25,72.109,87.148,700,404.69,921.99
94.375,81.68,72.93,737.5,775,352.64
70,65,65,700,400,4507.7
105.16,34.58,30,1000,1000,7059.9
74.668,73.849,64.954,918.99,736.22,2640
95.313,77.578,73.203,758.59,784.38,320.81
94.531,89.131,98.94,671.88,400,1520.2
94.272,81.746,73.223,723.56,813.45,334.13
94.232,88.724,68.542,760.12,802.88,677.44
70,100,65,700,400,4486.9
93.906,78.398,75.399,714.06,784.67,380.16
102.97,78.398,100,775,400,772.16
90,65,100,400,400,2215.6
94.531,91.25,76.758,1000,700,1455.6
92.715,96.035,87.798,934.08,779.39,415.26
70.068,97.04,42.808,402.14,400,4804.6
102.81,86.875,84.688,782.03,613.28,458.82
95.83,76.411,78.037,659.23,623.52,617.42
98.281,83.047,80.859,1000,744.53,805.58
93.438,79.219,81.406,484.38,885.16,4980.3
95.156,80.039,73.203,753.91,753.91,340.14
95.97,77.918,75.787,694.2,665.6,462.01
95.485,87.825,76.321,714.53,806.63,1025.1
110,65,100,1000,700,3379.5
93.139,86.257,69.915,754.41,847.77,327.95
90,30,30,400,400,6679.2
95.313,78.125,72.656,751.56,786.72,317.85
96.369,82.681,77.116,724.7,783.89,342.83
90,65,65,700,400,2118
90,82.5,65,700,850,641.11
98.274,74.327,73.613,717.05,780.64,710.47
110,100,100,400,462.11,569.37
96.719,83.594,79.492,789.06,782.03,363.63
70,34.375,100,1000,744.53,10929
94.992,85.078,72.171,737.08,818.56,308.93
106.36,95.11,88.268,751.98,796.29,1575.4
105.72,89.961,89.075,755.37,816.16,2178
77.878,44.276,44.344,610.49,909.2,7920.7
95.752,84.492,72.697,741.17,786.07,317.54
70,35.2,88.622,400,1000,12160
94.219,81.133,74.844,721.09,840.63,323.8
110,65,30,400,400,4679.7
70,98.796,42.776,401.72,400,4805.2
70,100,33.452,400,405.57,4926.1
110,70.708,30,1000,400,8333.3
104.22,100,100,700,407.03,679.43
70,30,100,400,400,9500.6
98.125,77.852,75.938,760.94,742.19,358.63
70,98.298,43.299,400,400.01,4801.7
93.906,81.953,75.391,737.5,807.81,355.01
110,65,65,400,700,6593
94.89,86.716,72.9,719.51,787.59,330.66
96.478,77.93,78.467,658.11,623.39,555.17
95.313,82.227,75.938,753.91,791.41,331.14
95.464,81.727,71.518,720.72,800.82,306.32
93.408,80.389,85.854,630.86,400,1702.8
96.099,83.821,76.431,755.25,801.53,345.44
96.583,80.113,75.705,770.86,814.51,360.97
98.481,84.412,71.838,723.42,717.79,342.35
90.781,84.414,80.313,777.34,714.06,723.25
70,98.558,43.597,400,400,4798.6
89.844,100,100,669.53,615.63,1125.7
90,65,30,700,700,7667.7
85.207,77.156,100,1000,540.55,1821.9
97.062,88.019,71.879,763.97,786.86,675.55
95.97,76.341,71.987,696.3,694.34,419.17
90.313,86.328,74.57,728.13,737.5,761.01
85.873,94.702,78.561,877.92,921,650.12
110,60.256,100,1000,1000,7944.9
98.125,82.227,75.938,760.94,742.19,362.78
78.463,43.224,31.212,989.4,776.25,8109
95.566,81.611,73.853,753.61,800.49,317.47
102.97,100,100,700,725.78,932.78
101.78,92.275,90.259,829.2,400,843.15
91.679,83.062,89.253,999.68,845.1,423.4
95.757,88.841,70.02,720.75,828.11,650.22
94.275,82.742,77.125,744.65,794.16,356.39
96.25,84.961,71.836,660.16,793.75,317.21
99.771,96.971,85.384,996.15,693.52,1183.4
94.219,86.602,77.852,749.22,810.16,349.17
89.863,100,82.773,730.47,850,498.41
110,65,100,1000,400,1271.4
94.375,82.397,71.699,733.11,799.02,328.3
94.404,77.915,72.916,756.57,778.7,346.35
92.969,81.816,71.084,749.8,815.72,370.93
104.2,73.853,70.571,443.36,407.62,861.72
75.313,30,97.813,400,817.19,12001
